"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Delaware"	"10"	"2020"	"2020"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	13	118462	Unreliable
	"Delaware"	"10"	"2020"	"2020"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	13	58528	Unreliable
	"Delaware"	"10"	"2020"	"2020"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	13	58528	Unreliable
	"Delaware"	"10"	"2020"	"2020"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	14	20604	Unreliable
	"Delaware"	"10"	"2020"	"2020"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	26	20604	126.2
	"Delaware"	"10"	"2020"	"2020"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	21	20604	101.9
	"Delaware"	"10"	"2020"	"2020"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	11	20604	Unreliable
	"Delaware"	"10"	"2020"	"2020"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	13	20604	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	15	87341	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"15-24 years"	"15-24"	"Multiple open wounds, unspecified"	"T01.9"	26	87341	29.8
	"District of Columbia"	"11"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	62	87341	71.0
	"District of Columbia"	"11"	"2020"	"2020"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	10	87341	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"25-34 years"	"25-34"	"Multiple open wounds, unspecified"	"T01.9"	32	164724	19.4
	"District of Columbia"	"11"	"2020"	"2020"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	10	164724	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	58	164724	35.2
	"District of Columbia"	"11"	"2020"	"2020"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	43	164724	26.1
	"District of Columbia"	"11"	"2020"	"2020"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	13	164724	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"25-34 years"	"25-34"	"Intravenous anaesthetics"	"T41.1"	13	164724	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	15	164724	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	13	164724	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"35-44 years"	"35-44"	"Multiple open wounds, unspecified"	"T01.9"	19	112997	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	13	112997	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	30	112997	26.5
	"District of Columbia"	"11"	"2020"	"2020"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	12	112997	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	37	112997	32.7
	"District of Columbia"	"11"	"2020"	"2020"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	16	112997	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"35-44 years"	"35-44"	"Intravenous anaesthetics"	"T41.1"	24	112997	21.2
	"District of Columbia"	"11"	"2020"	"2020"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	10	112997	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	15	74052	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	61	74052	82.4
	"District of Columbia"	"11"	"2020"	"2020"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	35	74052	47.3
	"District of Columbia"	"11"	"2020"	"2020"	"45-54 years"	"45-54"	"Intravenous anaesthetics"	"T41.1"	30	74052	40.5
	"District of Columbia"	"11"	"2020"	"2020"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	26	74052	35.1
	"District of Columbia"	"11"	"2020"	"2020"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	20	74052	27.0
	"District of Columbia"	"11"	"2020"	"2020"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	11	74052	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Heroin"	"T40.1"	41	69799	58.7
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	14	69799	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Methadone"	"T40.3"	15	69799	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	118	69799	169.1
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	66	69799	94.6
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Intravenous anaesthetics"	"T41.1"	28	69799	40.1
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	42	69799	60.2
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	31	69799	44.4
	"District of Columbia"	"11"	"2020"	"2020"	"55-64 years"	"55-64"	"Alcohol, unspecified"	"T51.9"	14	69799	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"65-74 years"	"65-74"	"Heroin"	"T40.1"	11	51557	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	45	51557	87.3
	"District of Columbia"	"11"	"2020"	"2020"	"65-74 years"	"65-74"	"Cocaine"	"T40.5"	13	51557	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	10	51557	Unreliable
	"District of Columbia"	"11"	"2020"	"2020"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	13	12290	Unreliable
	"Florida"	"12"	"2020"	"2020"	"< 1 year"	"1"	"Unspecified injury of head"	"S09.9"	13	219558	Unreliable
	"Florida"	"12"	"2020"	"2020"	"< 1 year"	"1"	"Asphyxiation"	"T71"	77	219558	35.1
	"Florida"	"12"	"2020"	"2020"	"1-4 years"	"1-4"	"Unspecified injury of head"	"S09.9"	20	915447	2.2
	"Florida"	"12"	"2020"	"2020"	"1-4 years"	"1-4"	"Drowning and nonfatal submersion"	"T75.1"	61	915447	6.7
	"Florida"	"12"	"2020"	"2020"	"5-14 years"	"5-14"	"Open wound of head, part unspecified"	"S01.9"	24	2390568	1.0
	"Florida"	"12"	"2020"	"2020"	"5-14 years"	"5-14"	"Unspecified injury of head"	"S09.9"	35	2390568	1.5
	"Florida"	"12"	"2020"	"2020"	"5-14 years"	"5-14"	"Unspecified multiple injuries"	"T07"	20	2390568	0.8
	"Florida"	"12"	"2020"	"2020"	"5-14 years"	"5-14"	"Open wound of unspecified body region"	"T14.1"	38	2390568	1.6
	"Florida"	"12"	"2020"	"2020"	"5-14 years"	"5-14"	"Injury, unspecified"	"T14.9"	18	2390568	Unreliable
	"Florida"	"12"	"2020"	"2020"	"5-14 years"	"5-14"	"Asphyxiation"	"T71"	25	2390568	1.0
	"Florida"	"12"	"2020"	"2020"	"5-14 years"	"5-14"	"Drowning and nonfatal submersion"	"T75.1"	28	2390568	1.2
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of lip and oral cavity"	"S01.5"	11	2466792	Unreliable
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of other parts of head"	"S01.8"	31	2466792	1.3
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	278	2466792	11.3
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Fracture of base of skull"	"S02.1"	17	2466792	Unreliable
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	27	2466792	1.1
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Diffuse brain injury"	"S06.2"	35	2466792	1.4
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Other intracranial injuries"	"S06.8"	25	2466792	1.0
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Intracranial injury, unspecified"	"S06.9"	32	2466792	1.3
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	200	2466792	8.1
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of neck, part unspecified"	"S11.9"	32	2466792	1.3
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Dislocation of cervical vertebra"	"S13.1"	22	2466792	0.9
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Unspecified injury of neck"	"S19.9"	42	2466792	1.7
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of back wall of thorax"	"S21.2"	16	2466792	Unreliable
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of thorax, part unspecified"	"S21.9"	73	2466792	3.0
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Injury of thoracic aorta"	"S25.0"	25	2466792	1.0
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Other injuries of heart"	"S26.8"	11	2466792	Unreliable
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Other injuries of lung"	"S27.3"	21	2466792	0.9
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Unspecified injury of thorax"	"S29.9"	16	2466792	Unreliable
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	10	2466792	Unreliable
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Multiple open wounds, unspecified"	"T01.9"	103	2466792	4.2
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	188	2466792	7.6
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of trunk, level unspecified"	"T09.1"	55	2466792	2.2
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Unspecified injury of trunk, level unspecified"	"T09.9"	72	2466792	2.9
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	559	2466792	22.7
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Injury, unspecified"	"T14.9"	184	2466792	7.5
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Burn of unspecified body region, unspecified degree"	"T30.0"	12	2466792	Unreliable
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Heroin"	"T40.1"	24	2466792	1.0
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Other opioids"	"T40.2"	54	2466792	2.2
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	293	2466792	11.9
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Cocaine"	"T40.5"	89	2466792	3.6
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Benzodiazepines"	"T42.4"	75	2466792	3.0
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Psychostimulants with abuse potential"	"T43.6"	59	2466792	2.4
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	106	2466792	4.3
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Ethanol"	"T51.0"	48	2466792	1.9
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	97	2466792	3.9
	"Florida"	"12"	"2020"	"2020"	"15-24 years"	"15-24"	"Drowning and nonfatal submersion"	"T75.1"	62	2466792	2.5
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of lip and oral cavity"	"S01.5"	11	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of other parts of head"	"S01.8"	28	2818471	1.0
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	312	2818471	11.1
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Fracture of base of skull"	"S02.1"	14	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	33	2818471	1.2
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Diffuse brain injury"	"S06.2"	44	2818471	1.6
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other intracranial injuries"	"S06.8"	29	2818471	1.0
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Intracranial injury, unspecified"	"S06.9"	28	2818471	1.0
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	226	2818471	8.0
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of neck, part unspecified"	"S11.9"	31	2818471	1.1
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Fracture of neck, part unspecified"	"S12.9"	11	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Dislocation of cervical vertebra"	"S13.1"	25	2818471	0.9
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Unspecified injury of neck"	"S19.9"	54	2818471	1.9
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of back wall of thorax"	"S21.2"	19	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of thorax, part unspecified"	"S21.9"	65	2818471	2.3
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Injury of thoracic aorta"	"S25.0"	17	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other injuries of heart"	"S26.8"	19	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other injuries of lung"	"S27.3"	24	2818471	0.9
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Unspecified injury of thorax"	"S29.9"	20	2818471	0.7
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	16	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Injury of liver or gallbladder"	"S36.1"	21	2818471	0.7
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Multiple open wounds, unspecified"	"T01.9"	139	2818471	4.9
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	219	2818471	7.8
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of trunk, level unspecified"	"T09.1"	83	2818471	2.9
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Unspecified injury of trunk, level unspecified"	"T09.9"	95	2818471	3.4
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of upper limb, level unspecified"	"T11.1"	11	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	648	2818471	23.0
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	235	2818471	8.3
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	18	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Burn of unspecified body region, unspecified degree"	"T30.0"	15	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	194	2818471	6.9
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	223	2818471	7.9
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Methadone"	"T40.3"	38	2818471	1.3
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	1371	2818471	48.6
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	447	2818471	15.9
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other and unspecified narcotics"	"T40.6"	15	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Cannabis (derivatives)"	"T40.7"	21	2818471	0.7
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	208	2818471	7.4
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	20	2818471	0.7
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other and unspecified antidepressants"	"T43.2"	32	2818471	1.1
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	18	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	356	2818471	12.6
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Antiallergic and antiemetic drugs"	"T45.0"	29	2818471	1.0
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other antihypertensive drugs, not elsewhere classified"	"T46.5"	18	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	568	2818471	20.2
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	216	2818471	7.7
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Alcohol, unspecified"	"T51.9"	36	2818471	1.3
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Toxic effect of carbon monoxide"	"T58"	17	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Other specified gases, fumes and vapours"	"T59.8"	17	2818471	Unreliable
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	173	2818471	6.1
	"Florida"	"12"	"2020"	"2020"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	73	2818471	2.6
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Open wound of other parts of head"	"S01.8"	24	2649160	0.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	219	2649160	8.3
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	34	2649160	1.3
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Diffuse brain injury"	"S06.2"	25	2649160	0.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Traumatic subdural haemorrhage"	"S06.5"	18	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Traumatic subarachnoid haemorrhage"	"S06.6"	14	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other intracranial injuries"	"S06.8"	26	2649160	1.0
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Intracranial injury, unspecified"	"S06.9"	23	2649160	0.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	190	2649160	7.2
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Open wound of neck, part unspecified"	"S11.9"	24	2649160	0.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Dislocation of cervical vertebra"	"S13.1"	18	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Unspecified injury of neck"	"S19.9"	44	2649160	1.7
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Open wound of thorax, part unspecified"	"S21.9"	64	2649160	2.4
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Fracture of rib"	"S22.3"	10	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other injuries of heart"	"S26.8"	15	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other injuries of lung"	"S27.3"	14	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Unspecified injury of thorax"	"S29.9"	18	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	21	2649160	0.8
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Multiple open wounds, unspecified"	"T01.9"	88	2649160	3.3
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	195	2649160	7.4
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Open wound of trunk, level unspecified"	"T09.1"	35	2649160	1.3
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Unspecified injury of trunk, level unspecified"	"T09.9"	76	2649160	2.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	437	2649160	16.5
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	171	2649160	6.5
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	28	2649160	1.1
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Burn of unspecified body region, unspecified degree"	"T30.0"	15	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	195	2649160	7.4
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	289	2649160	10.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Methadone"	"T40.3"	58	2649160	2.2
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	1412	2649160	53.3
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	535	2649160	20.2
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other and unspecified narcotics"	"T40.6"	23	2649160	0.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Cannabis (derivatives)"	"T40.7"	15	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	212	2649160	8.0
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	50	2649160	1.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	18	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	59	2649160	2.2
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	24	2649160	0.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	466	2649160	17.6
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Antiallergic and antiemetic drugs"	"T45.0"	38	2649160	1.4
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other antihypertensive drugs, not elsewhere classified"	"T46.5"	32	2649160	1.2
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	11	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	684	2649160	25.8
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	320	2649160	12.1
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	46	2649160	1.7
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Toxic effect of carbon monoxide"	"T58"	10	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other specified gases, fumes and vapours"	"T59.8"	18	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	157	2649160	5.9
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Drowning and nonfatal submersion"	"T75.1"	59	2649160	2.2
	"Florida"	"12"	"2020"	"2020"	"35-44 years"	"35-44"	"Other complications of procedures, not elsewhere classified"	"T81.8"	11	2649160	Unreliable
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Open wound of lip and oral cavity"	"S01.5"	18	2692803	Unreliable
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Open wound of other parts of head"	"S01.8"	22	2692803	0.8
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	214	2692803	7.9
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	21	2692803	0.8
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Diffuse brain injury"	"S06.2"	22	2692803	0.8
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Traumatic subdural haemorrhage"	"S06.5"	25	2692803	0.9
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Traumatic subarachnoid haemorrhage"	"S06.6"	10	2692803	Unreliable
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Other intracranial injuries"	"S06.8"	26	2692803	1.0
	"Florida"	"12"	"2020"	"2020"	"45-54 years"	"45-54"	"Intracranial injury, unspecified"	"S06.9"	26	2692803	1.0
