"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Drowning and nonfatal submersion"	"T75.1"	92	4629863	2.0
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Other specified effects of external causes"	"T75.8"	12	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Traumatic shock"	"T79.4"	10	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Haemorrhage and haematoma complicating a procedure, not elsewhere classified"	"T81.0"	12	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Infection following a procedure, not elsewhere classified"	"T81.4"	17	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Vascular complications following a procedure, not elsewhere classified"	"T81.7"	13	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Other complications of procedures, not elsewhere classified"	"T81.8"	26	4629863	0.6
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	15	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	36	4629863	0.8
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Bone-marrow transplant rejection"	"T86.0"	19	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Sequelae of intracranial injury"	"T90.5"	19	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Sequelae of unspecified injury of head"	"T90.9"	10	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Sequelae of injury of spinal cord"	"T91.3"	19	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Sequelae of injuries, not specified by body region"	"T94.1"	16	4629863	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Sequelae of complications of surgical and medical care, not elsewhere classified"	"T98.3"	28	4629863	0.6
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Open wound of lip and oral cavity"	"S01.5"	14	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	204	2977403	6.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Diffuse brain injury"	"S06.2"	17	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	119	2977403	4.0
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Traumatic subarachnoid haemorrhage"	"S06.6"	15	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other intracranial injuries"	"S06.8"	44	2977403	1.5
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Intracranial injury, unspecified"	"S06.9"	57	2977403	1.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	227	2977403	7.6
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Open wound of neck, part unspecified"	"S11.9"	15	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Fracture of neck, part unspecified"	"S12.9"	29	2977403	1.0
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other and unspecified injuries of cervical spinal cord"	"S14.1"	11	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Unspecified injury of neck"	"S19.9"	28	2977403	0.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Open wound of thorax, part unspecified"	"S21.9"	33	2977403	1.1
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Fracture of rib"	"S22.3"	11	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Unspecified injury of thorax"	"S29.9"	37	2977403	1.2
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	10	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	10	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Injury of kidney"	"S37.0"	36	2977403	1.2
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	15	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Fracture of neck of femur"	"S72.0"	65	2977403	2.2
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Fracture of femur, part unspecified"	"S72.9"	21	2977403	0.7
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Multiple open wounds, unspecified"	"T01.9"	17	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Unspecified multiple injuries"	"T07"	185	2977403	6.2
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Fracture of spine, level unspecified"	"T08"	11	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Injury of spinal cord, level unspecified"	"T09.3"	10	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Unspecified injury of trunk, level unspecified"	"T09.9"	30	2977403	1.0
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Open wound of unspecified body region"	"T14.1"	141	2977403	4.7
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	151	2977403	5.1
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	150	2977403	5.0
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Burn of unspecified body region, unspecified degree"	"T30.0"	24	2977403	0.8
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"4-Aminophenol derivatives"	"T39.1"	10	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Heroin"	"T40.1"	20	2977403	0.7
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other opioids"	"T40.2"	89	2977403	3.0
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Methadone"	"T40.3"	27	2977403	0.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	15	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Cocaine"	"T40.5"	37	2977403	1.2
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other and unspecified narcotics"	"T40.6"	13	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Benzodiazepines"	"T42.4"	37	2977403	1.2
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	20	2977403	0.7
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	12	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other and unspecified antidepressants"	"T43.2"	27	2977403	0.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Psychostimulants with abuse potential"	"T43.6"	114	2977403	3.8
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Antiallergic and antiemetic drugs"	"T45.0"	19	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	191	2977403	6.4
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Ethanol"	"T51.0"	47	2977403	1.6
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Alcohol, unspecified"	"T51.9"	52	2977403	1.7
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Toxic effect of carbon monoxide"	"T58"	11	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other specified gases, fumes and vapours"	"T59.8"	19	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Hypothermia"	"T68"	10	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Asphyxiation"	"T71"	119	2977403	4.0
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Drowning and nonfatal submersion"	"T75.1"	50	2977403	1.7
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Traumatic shock"	"T79.4"	14	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Haemorrhage and haematoma complicating a procedure, not elsewhere classified"	"T81.0"	17	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Infection following a procedure, not elsewhere classified"	"T81.4"	27	2977403	0.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Vascular complications following a procedure, not elsewhere classified"	"T81.7"	23	2977403	0.8
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other complications of procedures, not elsewhere classified"	"T81.8"	27	2977403	0.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	30	2977403	1.0
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	56	2977403	1.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Bone-marrow transplant rejection"	"T86.0"	14	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Sequelae of injury of spinal cord"	"T91.3"	28	2977403	0.9
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Sequelae of injuries, not specified by body region"	"T94.1"	10	2977403	Unreliable
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Sequelae of complications of surgical and medical care, not elsewhere classified"	"T98.3"	26	2977403	0.9
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Open wound of lip and oral cavity"	"S01.5"	19	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	148	1503574	9.8
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	12	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Diffuse brain injury"	"S06.2"	17	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	226	1503574	15.0
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Traumatic subarachnoid haemorrhage"	"S06.6"	30	1503574	2.0
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Other intracranial injuries"	"S06.8"	75	1503574	5.0
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Intracranial injury, unspecified"	"S06.9"	72	1503574	4.8
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	302	1503574	20.1
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of neck, part unspecified"	"S12.9"	33	1503574	2.2
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of neck"	"S19.9"	31	1503574	2.1
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Open wound of thorax, part unspecified"	"S21.9"	24	1503574	1.6
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of rib"	"S22.3"	17	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of thorax"	"S29.9"	25	1503574	1.7
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of lumbar vertebra"	"S32.0"	11	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	25	1503574	1.7
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Injury of kidney"	"S37.0"	36	1503574	2.4
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	11	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of shaft of humerus"	"S42.3"	14	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	192	1503574	12.8
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	51	1503574	3.4
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of hip and thigh"	"S79.9"	10	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	136	1503574	9.0
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Fracture of spine, level unspecified"	"T08"	15	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Injury of spinal cord, level unspecified"	"T09.3"	11	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Unspecified injury of trunk, level unspecified"	"T09.9"	27	1503574	1.8
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	84	1503574	5.6
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	162	1503574	10.8
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	239	1503574	15.9
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Burn of unspecified body region, unspecified degree"	"T30.0"	20	1503574	1.3
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Other opioids"	"T40.2"	32	1503574	2.1
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Other and unspecified antidepressants"	"T43.2"	10	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Other antidysrhythmic drugs, not elsewhere classified"	"T46.2"	10	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	37	1503574	2.5
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Ethanol"	"T51.0"	14	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Other specified gases, fumes and vapours"	"T59.8"	12	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Gases, fumes and vapours, unspecified"	"T59.9"	14	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Asphyxiation"	"T71"	53	1503574	3.5
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Drowning and nonfatal submersion"	"T75.1"	42	1503574	2.8
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Haemorrhage and haematoma complicating a procedure, not elsewhere classified"	"T81.0"	14	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Infection following a procedure, not elsewhere classified"	"T81.4"	19	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Vascular complications following a procedure, not elsewhere classified"	"T81.7"	12	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Other complications of procedures, not elsewhere classified"	"T81.8"	31	1503574	2.1
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	24	1503574	1.6
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	58	1503574	3.9
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Sequelae of intracranial injury"	"T90.5"	12	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Sequelae of injury of spinal cord"	"T91.3"	13	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Sequelae of injuries, not specified by body region"	"T94.1"	12	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	"Sequelae of complications of surgical and medical care, not elsewhere classified"	"T98.3"	19	1503574	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Open wound of head, part unspecified"	"S01.9"	87	707777	12.3
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Diffuse brain injury"	"S06.2"	34	707777	4.8
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	374	707777	52.8
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Traumatic subarachnoid haemorrhage"	"S06.6"	38	707777	5.4
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Other intracranial injuries"	"S06.8"	104	707777	14.7
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Intracranial injury, unspecified"	"S06.9"	58	707777	8.2
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	377	707777	53.3
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of second cervical vertebra"	"S12.1"	16	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of neck, part unspecified"	"S12.9"	81	707777	11.4
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of neck"	"S19.9"	25	707777	3.5
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Open wound of thorax, part unspecified"	"S21.9"	16	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of thoracic vertebra"	"S22.0"	15	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	50	707777	7.1
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Multiple fractures of ribs"	"S22.4"	18	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Traumatic pneumothorax"	"S27.0"	14	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of thorax"	"S29.9"	32	707777	4.5
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of lumbar vertebra"	"S32.0"	24	707777	3.4
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	76	707777	10.7
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Injury of kidney"	"S37.0"	42	707777	5.9
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	15	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of shaft of humerus"	"S42.3"	42	707777	5.9
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	616	707777	87.0
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Pertrochanteric fracture"	"S72.1"	21	707777	3.0
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	156	707777	22.0
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of hip and thigh"	"S79.9"	40	707777	5.7
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of shaft of tibia"	"S82.2"	11	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified multiple injuries"	"T07"	79	707777	11.2
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of spine, level unspecified"	"T08"	36	707777	5.1
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Injury of spinal cord, level unspecified"	"T09.3"	10	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Unspecified injury of trunk, level unspecified"	"T09.9"	52	707777	7.3
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Superficial injury of unspecified body region"	"T14.0"	14	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Open wound of unspecified body region"	"T14.1"	48	707777	6.8
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Fracture of unspecified body region"	"T14.2"	17	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	178	707777	25.1
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Foreign body in other and multiple parts of respiratory tract"	"T17.8"	10	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	346	707777	48.9
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Burn of unspecified body region, unspecified degree"	"T30.0"	16	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Other opioids"	"T40.2"	11	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	13	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Other specified gases, fumes and vapours"	"T59.8"	11	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Hypothermia"	"T68"	23	707777	3.2
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Asphyxiation"	"T71"	46	707777	6.5
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Drowning and nonfatal submersion"	"T75.1"	20	707777	2.8
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Traumatic shock"	"T79.4"	10	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Infection following a procedure, not elsewhere classified"	"T81.4"	10	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Other complications of procedures, not elsewhere classified"	"T81.8"	25	707777	3.5
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	10	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	35	707777	4.9
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system"	"T83.5"	16	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Other complications of internal orthopaedic prosthetic devices, implants and grafts"	"T84.8"	13	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Sequelae of intracranial injury"	"T90.5"	16	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Sequelae of fracture of femur"	"T93.1"	19	707777	Unreliable
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Sequelae of injuries, not specified by body region"	"T94.1"	27	707777	3.8
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Sequelae of complications of surgical and medical care, not elsewhere classified"	"T98.3"	12	707777	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"< 1 year"	"1"	"Asphyxiation"	"T71"	22	67322	32.7
	"Colorado"	"08"	"2015"	"2015"	"5-14 years"	"5-14"	"Asphyxiation"	"T71"	10	713648	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	84	738892	11.4
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Intracranial injury, unspecified"	"S06.9"	14	738892	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	55	738892	7.4
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Open wound of thorax, part unspecified"	"S21.9"	14	738892	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Multiple open wounds, unspecified"	"T01.9"	11	738892	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	56	738892	7.6
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	70	738892	9.5
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Injury, unspecified"	"T14.9"	20	738892	2.7
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Heroin"	"T40.1"	28	738892	3.8
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Psychostimulants with abuse potential"	"T43.6"	13	738892	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	25	738892	3.4
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Alcohol, unspecified"	"T51.9"	12	738892	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	69	738892	9.3
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	"Drowning and nonfatal submersion"	"T75.1"	12	738892	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	82	823332	10.0
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Intracranial injury, unspecified"	"S06.9"	16	823332	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	58	823332	7.0
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of thorax, part unspecified"	"S21.9"	19	823332	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Multiple open wounds, unspecified"	"T01.9"	25	823332	3.0
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	58	823332	7.0
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of trunk, level unspecified"	"T09.1"	12	823332	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Unspecified injury of trunk, level unspecified"	"T09.9"	10	823332	Unreliable
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	82	823332	10.0
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	24	823332	2.9
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	75	823332	9.1
