"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Unspecified injury of thorax"	"S29.9"	31	1776073	1.7
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	11	1776073	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	18	1776073	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Multiple open wounds, unspecified"	"T01.9"	209	1776073	11.8
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	146	1776073	8.2
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Open wound of trunk, level unspecified"	"T09.1"	13	1776073	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	317	1776073	17.8
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	52	1776073	2.9
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	307	1776073	17.3
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	116	1776073	6.5
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Methadone"	"T40.3"	22	1776073	1.2
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	338	1776073	19.0
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	149	1776073	8.4
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Other and unspecified narcotics"	"T40.6"	22	1776073	1.2
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	165	1776073	9.3
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	14	1776073	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Other and unspecified antidepressants"	"T43.2"	41	1776073	2.3
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	15	1776073	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	61	1776073	3.4
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Antiallergic and antiemetic drugs"	"T45.0"	29	1776073	1.6
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	10	1776073	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	309	1776073	17.4
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	94	1776073	5.3
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Alcohol, unspecified"	"T51.9"	53	1776073	3.0
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Other specified gases, fumes and vapours"	"T59.8"	14	1776073	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	134	1776073	7.5
	"Illinois"	"17"	"2017"	"2017"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	32	1776073	1.8
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	87	1639168	5.3
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Intracranial injury, unspecified"	"S06.9"	25	1639168	1.5
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	72	1639168	4.4
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Open wound of neck, part unspecified"	"S11.9"	10	1639168	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Unspecified injury of neck"	"S19.9"	10	1639168	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Open wound of thorax, part unspecified"	"S21.9"	27	1639168	1.6
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Unspecified injury of thorax"	"S29.9"	22	1639168	1.3
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	20	1639168	1.2
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Multiple open wounds, unspecified"	"T01.9"	79	1639168	4.8
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	92	1639168	5.6
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Unspecified injury of trunk, level unspecified"	"T09.9"	11	1639168	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	139	1639168	8.5
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	30	1639168	1.8
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	255	1639168	15.6
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	102	1639168	6.2
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Methadone"	"T40.3"	43	1639168	2.6
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	287	1639168	17.5
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	167	1639168	10.2
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Other and unspecified narcotics"	"T40.6"	16	1639168	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	157	1639168	9.6
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	14	1639168	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	18	1639168	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	37	1639168	2.3
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	28	1639168	1.7
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	56	1639168	3.4
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Antiallergic and antiemetic drugs"	"T45.0"	27	1639168	1.6
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	303	1639168	18.5
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	125	1639168	7.6
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	57	1639168	3.5
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Toxic effect of carbon monoxide"	"T58"	11	1639168	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Other specified gases, fumes and vapours"	"T59.8"	11	1639168	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	120	1639168	7.3
	"Illinois"	"17"	"2017"	"2017"	"35-44 years"	"35-44"	"Drowning and nonfatal submersion"	"T75.1"	24	1639168	1.5
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	76	1682908	4.5
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Intracranial injury, unspecified"	"S06.9"	33	1682908	2.0
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	71	1682908	4.2
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Unspecified injury of neck"	"S19.9"	20	1682908	1.2
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Open wound of thorax, part unspecified"	"S21.9"	20	1682908	1.2
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Unspecified injury of thorax"	"S29.9"	26	1682908	1.5
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	16	1682908	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Multiple open wounds, unspecified"	"T01.9"	27	1682908	1.6
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	115	1682908	6.8
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	80	1682908	4.8
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	44	1682908	2.6
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	31	1682908	1.8
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"4-Aminophenol derivatives"	"T39.1"	16	1682908	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	303	1682908	18.0
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	129	1682908	7.7
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Methadone"	"T40.3"	44	1682908	2.6
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	286	1682908	17.0
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	245	1682908	14.6
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Other and unspecified narcotics"	"T40.6"	15	1682908	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	126	1682908	7.5
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	23	1682908	1.4
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	18	1682908	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	54	1682908	3.2
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	20	1682908	1.2
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	43	1682908	2.6
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Antiallergic and antiemetic drugs"	"T45.0"	35	1682908	2.1
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	11	1682908	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	317	1682908	18.8
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	140	1682908	8.3
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	71	1682908	4.2
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Toxic effect of carbon monoxide"	"T58"	14	1682908	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Other specified gases, fumes and vapours"	"T59.8"	14	1682908	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Effect of reduced temperature, unspecified"	"T69.9"	10	1682908	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	91	1682908	5.4
	"Illinois"	"17"	"2017"	"2017"	"45-54 years"	"45-54"	"Drowning and nonfatal submersion"	"T75.1"	27	1682908	1.6
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Open wound of lip and oral cavity"	"S01.5"	12	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	79	1666188	4.7
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Traumatic subdural haemorrhage"	"S06.5"	22	1666188	1.3
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other intracranial injuries"	"S06.8"	15	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Intracranial injury, unspecified"	"S06.9"	36	1666188	2.2
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	90	1666188	5.4
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Unspecified injury of neck"	"S19.9"	10	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Open wound of thorax, part unspecified"	"S21.9"	14	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Unspecified injury of thorax"	"S29.9"	38	1666188	2.3
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	11	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Multiple open wounds, unspecified"	"T01.9"	18	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	139	1666188	8.3
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	73	1666188	4.4
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	51	1666188	3.1
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	61	1666188	3.7
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Burn of unspecified body region, unspecified degree"	"T30.0"	20	1666188	1.2
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Heroin"	"T40.1"	214	1666188	12.8
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	99	1666188	5.9
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Methadone"	"T40.3"	35	1666188	2.1
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	201	1666188	12.1
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	173	1666188	10.4
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other and unspecified narcotics"	"T40.6"	12	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Benzodiazepines"	"T42.4"	94	1666188	5.6
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	15	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other and unspecified antidepressants"	"T43.2"	41	1666188	2.5
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	13	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	19	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Antiallergic and antiemetic drugs"	"T45.0"	26	1666188	1.6
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	222	1666188	13.3
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	84	1666188	5.0
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Alcohol, unspecified"	"T51.9"	53	1666188	3.2
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Toxic effect of carbon monoxide"	"T58"	17	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other specified gases, fumes and vapours"	"T59.8"	25	1666188	1.5
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Hypothermia"	"T68"	14	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Effect of reduced temperature, unspecified"	"T69.9"	14	1666188	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Asphyxiation"	"T71"	89	1666188	5.3
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Drowning and nonfatal submersion"	"T75.1"	22	1666188	1.3
	"Illinois"	"17"	"2017"	"2017"	"55-64 years"	"55-64"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	20	1666188	1.2
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	55	1116989	4.9
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	45	1116989	4.0
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Traumatic subarachnoid haemorrhage"	"S06.6"	10	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Other intracranial injuries"	"S06.8"	18	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Intracranial injury, unspecified"	"S06.9"	33	1116989	3.0
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	81	1116989	7.3
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Unspecified injury of neck"	"S19.9"	13	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Open wound of thorax, part unspecified"	"S21.9"	12	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Unspecified injury of thorax"	"S29.9"	27	1116989	2.4
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Fracture of neck of femur"	"S72.0"	35	1116989	3.1
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Fracture of femur, part unspecified"	"S72.9"	23	1116989	2.1
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Multiple open wounds, unspecified"	"T01.9"	14	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Unspecified multiple injuries"	"T07"	73	1116989	6.5
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Open wound of unspecified body region"	"T14.1"	48	1116989	4.3
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	45	1116989	4.0
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	133	1116989	11.9
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Burn of unspecified body region, unspecified degree"	"T30.0"	20	1116989	1.8
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Heroin"	"T40.1"	26	1116989	2.3
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Other opioids"	"T40.2"	32	1116989	2.9
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	36	1116989	3.2
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Cocaine"	"T40.5"	20	1116989	1.8
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Benzodiazepines"	"T42.4"	16	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	48	1116989	4.3
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Ethanol"	"T51.0"	13	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Alcohol, unspecified"	"T51.9"	10	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Toxic effect of carbon monoxide"	"T58"	12	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Other specified gases, fumes and vapours"	"T59.8"	14	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Asphyxiation"	"T71"	25	1116989	2.2
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Drowning and nonfatal submersion"	"T75.1"	16	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Vascular complications following a procedure, not elsewhere classified"	"T81.7"	10	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	10	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	20	1116989	1.8
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Bone-marrow transplant rejection"	"T86.0"	10	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"65-74 years"	"65-74"	"Failure and rejection of other transplanted organs and tissues"	"T86.8"	10	1116989	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	42	562512	7.5
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	75	562512	13.3
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Traumatic subarachnoid haemorrhage"	"S06.6"	19	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Other intracranial injuries"	"S06.8"	21	562512	3.7
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Intracranial injury, unspecified"	"S06.9"	31	562512	5.5
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	83	562512	14.8
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Fracture of neck, part unspecified"	"S12.9"	21	562512	3.7
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Unspecified injury of neck"	"S19.9"	16	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Open wound of thorax, part unspecified"	"S21.9"	11	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Fracture of rib"	"S22.3"	11	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Unspecified injury of thorax"	"S29.9"	25	562512	4.4
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	12	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	81	562512	14.4
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	27	562512	4.8
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	56	562512	10.0
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	35	562512	6.2
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	59	562512	10.5
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	151	562512	26.8
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Other specified gases, fumes and vapours"	"T59.8"	10	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Asphyxiation"	"T71"	18	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Drowning and nonfatal submersion"	"T75.1"	11	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Other complications of procedures, not elsewhere classified"	"T81.8"	11	562512	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"75-84 years"	"75-84"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	24	562512	4.3
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Open wound of head, part unspecified"	"S01.9"	23	265897	8.6
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Diffuse brain injury"	"S06.2"	13	265897	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	118	265897	44.4
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Traumatic subarachnoid haemorrhage"	"S06.6"	26	265897	9.8
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Other intracranial injuries"	"S06.8"	33	265897	12.4
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Intracranial injury, unspecified"	"S06.9"	33	265897	12.4
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	99	265897	37.2
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Fracture of neck, part unspecified"	"S12.9"	35	265897	13.2
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Unspecified injury of neck"	"S19.9"	16	265897	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Fracture of thoracic vertebra"	"S22.0"	10	265897	Unreliable
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	22	265897	8.3
	"Illinois"	"17"	"2017"	"2017"	"85+ years"	"85+"	"Unspecified injury of thorax"	"S29.9"	11	265897	Unreliable
