"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Intracranial injury, unspecified"	"S06.9"	62	722333	8.6
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	384	722333	53.2
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of second cervical vertebra"	"S12.1"	12	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of neck, part unspecified"	"S12.9"	63	722333	8.7
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified injury of neck"	"S19.9"	43	722333	6.0
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Open wound of thorax, part unspecified"	"S21.9"	13	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of thoracic vertebra"	"S22.0"	14	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	43	722333	6.0
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Multiple fractures of ribs"	"S22.4"	13	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified injury of thorax"	"S29.9"	27	722333	3.7
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of lumbar vertebra"	"S32.0"	20	722333	2.8
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of pubis"	"S32.5"	13	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	59	722333	8.2
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Injury of kidney"	"S37.0"	76	722333	10.5
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	11	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of shaft of humerus"	"S42.3"	30	722333	4.2
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	578	722333	80.0
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Pertrochanteric fracture"	"S72.1"	27	722333	3.7
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	157	722333	21.7
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified injury of hip and thigh"	"S79.9"	50	722333	6.9
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fractures of other parts of lower leg"	"S82.8"	13	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified multiple injuries"	"T07"	76	722333	10.5
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of spine, level unspecified"	"T08"	30	722333	4.2
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Injury of spinal cord, level unspecified"	"T09.3"	17	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified injury of trunk, level unspecified"	"T09.9"	49	722333	6.8
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Open wound of unspecified body region"	"T14.1"	69	722333	9.6
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of unspecified body region"	"T14.2"	26	722333	3.6
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	219	722333	30.3
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Foreign body in other and multiple parts of respiratory tract"	"T17.8"	20	722333	2.8
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	353	722333	48.9
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Burn of unspecified body region, unspecified degree"	"T30.0"	11	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Other opioids"	"T40.2"	12	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	17	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Other specified gases, fumes and vapours"	"T59.8"	11	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Hypothermia"	"T68"	12	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Asphyxiation"	"T71"	37	722333	5.1
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Drowning and nonfatal submersion"	"T75.1"	31	722333	4.3
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Infection following a procedure, not elsewhere classified"	"T81.4"	19	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Other complications of procedures, not elsewhere classified"	"T81.8"	29	722333	4.0
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts"	"T82.7"	19	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	48	722333	6.6
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system"	"T83.5"	15	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Other complications of internal orthopaedic prosthetic devices, implants and grafts"	"T84.8"	12	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Sequelae of intracranial injury"	"T90.5"	11	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Sequelae of fracture of femur"	"T93.1"	15	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Sequelae of injuries, not specified by body region"	"T94.1"	16	722333	Unreliable
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Sequelae of complications of surgical and medical care, not elsewhere classified"	"T98.3"	16	722333	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"< 1 year"	"1"	"Asphyxiation"	"T71"	19	67691	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"5-14 years"	"5-14"	"Asphyxiation"	"T71"	13	713019	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	84	745020	11.3
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Intracranial injury, unspecified"	"S06.9"	15	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	58	745020	7.8
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Unspecified injury of neck"	"S19.9"	12	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Open wound of thorax, part unspecified"	"S21.9"	19	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Multiple open wounds, unspecified"	"T01.9"	11	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	61	745020	8.2
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Unspecified injury of trunk, level unspecified"	"T09.9"	10	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	70	745020	9.4
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Injury, unspecified"	"T14.9"	32	745020	4.3
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Heroin"	"T40.1"	52	745020	7.0
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Other opioids"	"T40.2"	10	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Cocaine"	"T40.5"	12	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Benzodiazepines"	"T42.4"	12	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Psychostimulants with abuse potential"	"T43.6"	27	745020	3.6
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	34	745020	4.6
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Ethanol"	"T51.0"	14	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	75	745020	10.1
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	"Drowning and nonfatal submersion"	"T75.1"	15	745020	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	103	842409	12.2
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Intracranial injury, unspecified"	"S06.9"	16	842409	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	50	842409	5.9
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Open wound of neck, part unspecified"	"S11.9"	10	842409	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Open wound of thorax, part unspecified"	"S21.9"	22	842409	2.6
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Multiple open wounds, unspecified"	"T01.9"	25	842409	3.0
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	52	842409	6.2
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Open wound of trunk, level unspecified"	"T09.1"	12	842409	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Unspecified injury of trunk, level unspecified"	"T09.9"	15	842409	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	104	842409	12.3
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	48	842409	5.7
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	80	842409	9.5
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	45	842409	5.3
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Methadone"	"T40.3"	16	842409	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	25	842409	3.0
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	30	842409	3.6
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	29	842409	3.4
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Other and unspecified antidepressants"	"T43.2"	13	842409	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	54	842409	6.4
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	104	842409	12.3
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	32	842409	3.8
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Alcohol, unspecified"	"T51.9"	32	842409	3.8
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Toxic effect of carbon monoxide"	"T58"	12	842409	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	82	842409	9.7
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	"Drowning and nonfatal submersion"	"T75.1"	15	842409	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	84	742076	11.3
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	44	742076	5.9
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Open wound of thorax, part unspecified"	"S21.9"	14	742076	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Multiple open wounds, unspecified"	"T01.9"	13	742076	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	34	742076	4.6
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Unspecified injury of trunk, level unspecified"	"T09.9"	13	742076	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	78	742076	10.5
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	30	742076	4.0
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	52	742076	7.0
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	46	742076	6.2
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Methadone"	"T40.3"	18	742076	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	18	742076	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	24	742076	3.2
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	28	742076	3.8
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	14	742076	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	55	742076	7.4
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	99	742076	13.3
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	22	742076	3.0
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	27	742076	3.6
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	67	742076	9.0
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	88	717723	12.3
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Intracranial injury, unspecified"	"S06.9"	15	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	50	717723	7.0
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Open wound of thorax, part unspecified"	"S21.9"	29	717723	4.0
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Unspecified injury of thorax"	"S29.9"	10	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	53	717723	7.4
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	80	717723	11.1
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	28	717723	3.9
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	12	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	33	717723	4.6
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	56	717723	7.8
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Methadone"	"T40.3"	11	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	14	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	28	717723	3.9
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	32	717723	4.5
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	24	717723	3.3
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	55	717723	7.7
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Antiallergic and antiemetic drugs"	"T45.0"	14	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	103	717723	14.4
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	46	717723	6.4
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	40	717723	5.6
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Toxic effect of carbon monoxide"	"T58"	11	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Hypothermia"	"T68"	13	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	61	717723	8.5
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	"Drowning and nonfatal submersion"	"T75.1"	14	717723	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	76	699310	10.9
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Traumatic subdural haemorrhage"	"S06.5"	15	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Intracranial injury, unspecified"	"S06.9"	25	699310	3.6
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	64	699310	9.2
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Open wound of thorax, part unspecified"	"S21.9"	13	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Unspecified injury of thorax"	"S29.9"	12	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Multiple open wounds, unspecified"	"T01.9"	10	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	60	699310	8.6
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Unspecified injury of trunk, level unspecified"	"T09.9"	13	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	59	699310	8.4
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	39	699310	5.6
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	36	699310	5.1
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Heroin"	"T40.1"	22	699310	3.1
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	52	699310	7.4
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Methadone"	"T40.3"	11	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	12	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	19	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Benzodiazepines"	"T42.4"	27	699310	3.9
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	11	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Other and unspecified antidepressants"	"T43.2"	16	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	36	699310	5.1
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	94	699310	13.4
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	18	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Alcohol, unspecified"	"T51.9"	24	699310	3.4
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Toxic effect of carbon monoxide"	"T58"	11	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Hypothermia"	"T68"	14	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Asphyxiation"	"T71"	54	699310	7.7
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Drowning and nonfatal submersion"	"T75.1"	10	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	12	699310	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	59	457780	12.9
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	34	457780	7.4
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Intracranial injury, unspecified"	"S06.9"	23	457780	5.0
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	37	457780	8.1
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Fracture of rib"	"S22.3"	12	457780	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Fracture of neck of femur"	"S72.0"	21	457780	4.6
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Unspecified multiple injuries"	"T07"	37	457780	8.1
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Open wound of unspecified body region"	"T14.1"	27	457780	5.9
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	23	457780	5.0
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	60	457780	13.1
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Other opioids"	"T40.2"	10	457780	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	13	457780	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Ethanol"	"T51.0"	10	457780	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Alcohol, unspecified"	"T51.9"	10	457780	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Asphyxiation"	"T71"	13	457780	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	17	457780	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	27	199973	13.5
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	47	199973	23.5
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Intracranial injury, unspecified"	"S06.9"	18	199973	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	47	199973	23.5
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Fracture of rib"	"S22.3"	14	199973	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	12	199973	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	102	199973	51.0
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	28	199973	14.0
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Unspecified multiple injuries"	"T07"	19	199973	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Unspecified injury of trunk, level unspecified"	"T09.9"	11	199973	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	34	199973	17.0
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	44	199973	22.0
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	77	199973	38.5
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Asphyxiation"	"T71"	13	199973	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	10	199973	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Open wound of head, part unspecified"	"S01.9"	14	85771	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	76	85771	88.6
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Traumatic subarachnoid haemorrhage"	"S06.6"	16	85771	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Other intracranial injuries"	"S06.8"	11	85771	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Intracranial injury, unspecified"	"S06.9"	12	85771	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	60	85771	70.0
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of neck, part unspecified"	"S12.9"	24	85771	28.0
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Unspecified injury of neck"	"S19.9"	11	85771	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of thoracic vertebra"	"S22.0"	11	85771	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	27	85771	31.5
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	"Fracture of lumbar vertebra"	"S32.0"	14	85771	Unreliable
